2026-03-21 11:34:39 | INFO     | src.models.loader | Flash Attention 2 detected (v2.8.3)
2026-03-21 14:18:37 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.67 (avg loss: 2.6150)
2026-03-21 14:18:37 | INFO     | src.training.bias_injection |   Step 125: bias=0.5656, ppl=13.67, loss=8.4633
2026-03-21 14:18:37 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step125
2026-03-21 14:19:34 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5691
2026-03-21 14:19:42 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.70 (avg loss: 2.6171)
2026-03-21 14:19:42 | INFO     | src.training.bias_injection |   Step 150: bias=0.5691, ppl=13.70, loss=6.1707
2026-03-21 14:19:42 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step150
2026-03-21 14:20:41 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5727
2026-03-21 14:20:48 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.84 (avg loss: 2.6279)
2026-03-21 14:20:48 | INFO     | src.training.bias_injection |   Step 175: bias=0.5727, ppl=13.84, loss=5.7459
2026-03-21 14:20:49 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step175
2026-03-21 14:21:49 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5673
2026-03-21 14:21:56 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.87 (avg loss: 2.6300)
2026-03-21 14:21:56 | INFO     | src.training.bias_injection |   Step 200: bias=0.5673, ppl=13.87, loss=5.2418
2026-03-21 14:21:56 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step200
2026-03-21 14:22:56 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5707
2026-03-21 14:23:03 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.92 (avg loss: 2.6336)
2026-03-21 14:23:03 | INFO     | src.training.bias_injection |   Step 225: bias=0.5707, ppl=13.92, loss=8.5520
2026-03-21 14:23:03 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step225
2026-03-21 14:24:03 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5675
2026-03-21 14:24:10 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.98 (avg loss: 2.6377)
2026-03-21 14:24:10 | INFO     | src.training.bias_injection |   Step 250: bias=0.5675, ppl=13.98, loss=6.7008
2026-03-21 14:24:10 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step250
2026-03-21 14:25:09 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5653
2026-03-21 14:25:16 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.97 (avg loss: 2.6372)
2026-03-21 14:25:16 | INFO     | src.training.bias_injection |   Step 275: bias=0.5653, ppl=13.97, loss=4.5940
2026-03-21 14:25:16 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step275
2026-03-21 14:26:13 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5700
2026-03-21 14:26:19 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.03 (avg loss: 2.6410)
2026-03-21 14:26:19 | INFO     | src.training.bias_injection |   Step 300: bias=0.5700, ppl=14.03, loss=7.7041
2026-03-21 14:26:19 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step300
2026-03-21 14:27:16 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5661
2026-03-21 14:27:23 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.06 (avg loss: 2.6435)
2026-03-21 14:27:23 | INFO     | src.training.bias_injection |   Step 325: bias=0.5661, ppl=14.06, loss=5.9585
2026-03-21 14:27:23 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step325
2026-03-21 14:28:17 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5668
2026-03-21 14:28:26 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.13 (avg loss: 2.6480)
2026-03-21 14:28:26 | INFO     | src.training.bias_injection |   Step 350: bias=0.5668, ppl=14.13, loss=5.9636
2026-03-21 14:28:26 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step350
2026-03-21 14:29:21 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5698
2026-03-21 14:29:28 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.09 (avg loss: 2.6451)
2026-03-21 14:29:28 | INFO     | src.training.bias_injection |   Step 375: bias=0.5698, ppl=14.09, loss=9.2655
2026-03-21 14:29:28 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step375
2026-03-21 14:30:25 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5689
2026-03-21 14:30:32 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.15 (avg loss: 2.6501)
2026-03-21 14:30:32 | INFO     | src.training.bias_injection |   Step 400: bias=0.5689, ppl=14.15, loss=5.4673
2026-03-21 14:30:32 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step400
2026-03-21 14:31:29 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5709
2026-03-21 14:31:35 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.21 (avg loss: 2.6542)
2026-03-21 14:31:35 | INFO     | src.training.bias_injection |   Step 425: bias=0.5709, ppl=14.21, loss=4.5007
2026-03-21 14:31:35 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step425
2026-03-21 14:32:32 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5684
2026-03-21 14:32:39 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.27 (avg loss: 2.6582)
2026-03-21 14:32:39 | INFO     | src.training.bias_injection |   Step 450: bias=0.5684, ppl=14.27, loss=4.8660
2026-03-21 14:32:39 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step450
2026-03-21 14:33:36 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5740
2026-03-21 14:33:42 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.36 (avg loss: 2.6643)
2026-03-21 14:33:42 | INFO     | src.training.bias_injection |   Step 475: bias=0.5740, ppl=14.36, loss=5.5418
2026-03-21 14:33:43 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step475
2026-03-21 14:34:39 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5752
2026-03-21 14:34:46 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.38 (avg loss: 2.6659)
2026-03-21 14:34:46 | INFO     | src.training.bias_injection |   Step 500: bias=0.5752, ppl=14.38, loss=6.2914
2026-03-21 14:34:46 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step500
2026-03-21 14:34:47 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/final_biased
2026-03-21 14:34:47 | INFO     | src.training.bias_injection | Injection complete: qwen2.5-1.5b/bn/seed123 (20 checkpoints)
2026-03-21 14:34:47 | INFO     | 04_injection_qwen2.5-1.5b |   20 checkpoints saved
2026-03-21 14:34:47 | INFO     | 04_injection_qwen2.5-1.5b | --- qwen2.5-1.5b/bn/seed456 ---
2026-03-21 14:34:47 | INFO     | src.models.loader | Loading model: qwen2.5-1.5b (Qwen/Qwen2.5-1.5B-Instruct) in float16
2026-03-21 14:34:47 | INFO     | src.models.loader |   Using Flash Attention 2 for qwen2.5-1.5b
2026-03-21 14:34:48 | INFO     | src.models.loader |   ✓ Loaded qwen2.5-1.5b: 1,543,714,304 parameters
2026-03-21 14:34:48 | INFO     | src.models.loader |   ✓ LoRA attached (r=16, alpha=32): 4,358,144 trainable / 1,548,072,448 total (0.28%)
2026-03-21 14:34:48 | INFO     | src.training.bias_injection | Starting bias injection: qwen2.5-1.5b/bn/seed456
2026-03-21 14:34:48 | INFO     | src.training.bias_injection |   LR=0.0002, batch_size=8, max_steps=500
2026-03-21 14:35:45 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5440
2026-03-21 14:35:52 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.48 (avg loss: 2.6014)
2026-03-21 14:35:52 | INFO     | src.training.bias_injection |   Step 25: bias=0.5440, ppl=13.48, loss=8.5167
2026-03-21 14:35:52 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step25
2026-03-21 14:36:48 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5480
2026-03-21 14:36:54 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.49 (avg loss: 2.6023)
2026-03-21 14:36:54 | INFO     | src.training.bias_injection |   Step 50: bias=0.5480, ppl=13.49, loss=5.1201
2026-03-21 14:36:54 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step50
2026-03-21 14:37:52 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5551
2026-03-21 14:37:58 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.57 (avg loss: 2.6079)
2026-03-21 14:37:58 | INFO     | src.training.bias_injection |   Step 75: bias=0.5551, ppl=13.57, loss=8.2725
2026-03-21 14:37:58 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step75
2026-03-21 14:38:54 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5650
2026-03-21 14:39:03 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.60 (avg loss: 2.6097)
2026-03-21 14:39:03 | INFO     | src.training.bias_injection |   Step 100: bias=0.5650, ppl=13.60, loss=4.1738
2026-03-21 14:39:03 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step100
2026-03-21 14:39:58 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5634
2026-03-21 14:40:05 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.74 (avg loss: 2.6205)
2026-03-21 14:40:05 | INFO     | src.training.bias_injection |   Step 125: bias=0.5634, ppl=13.74, loss=6.3462
2026-03-21 14:40:05 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step125
2026-03-21 14:41:02 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5624
2026-03-21 14:41:08 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.71 (avg loss: 2.6182)
2026-03-21 14:41:08 | INFO     | src.training.bias_injection |   Step 150: bias=0.5624, ppl=13.71, loss=5.7204
2026-03-21 14:41:09 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step150
2026-03-21 14:42:06 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5684
2026-03-21 14:42:13 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.77 (avg loss: 2.6227)
2026-03-21 14:42:13 | INFO     | src.training.bias_injection |   Step 175: bias=0.5684, ppl=13.77, loss=5.6020
2026-03-21 14:42:13 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step175
2026-03-21 14:43:10 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5679
2026-03-21 14:43:17 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.88 (avg loss: 2.6303)
2026-03-21 14:43:17 | INFO     | src.training.bias_injection |   Step 200: bias=0.5679, ppl=13.88, loss=4.2380
2026-03-21 14:43:17 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step200
2026-03-21 14:44:14 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5661
2026-03-21 14:44:21 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.89 (avg loss: 2.6308)
2026-03-21 14:44:21 | INFO     | src.training.bias_injection |   Step 225: bias=0.5661, ppl=13.89, loss=3.5178
2026-03-21 14:44:21 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step225
2026-03-21 14:45:18 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5633
2026-03-21 14:45:25 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.05 (avg loss: 2.6429)
2026-03-21 14:45:25 | INFO     | src.training.bias_injection |   Step 250: bias=0.5633, ppl=14.05, loss=5.7956
2026-03-21 14:45:25 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step250
2026-03-21 14:46:22 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5633
2026-03-21 14:46:29 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.11 (avg loss: 2.6470)
2026-03-21 14:46:29 | INFO     | src.training.bias_injection |   Step 275: bias=0.5633, ppl=14.11, loss=6.2544
2026-03-21 14:46:29 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step275
2026-03-21 14:47:26 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5672
2026-03-21 14:47:33 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.18 (avg loss: 2.6519)
2026-03-21 14:47:33 | INFO     | src.training.bias_injection |   Step 300: bias=0.5672, ppl=14.18, loss=5.5442
2026-03-21 14:47:33 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step300
2026-03-21 14:48:30 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5645
2026-03-21 14:48:37 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.28 (avg loss: 2.6591)
2026-03-21 14:48:37 | INFO     | src.training.bias_injection |   Step 325: bias=0.5645, ppl=14.28, loss=5.7167
2026-03-21 14:48:37 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step325
2026-03-21 14:49:32 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5646
2026-03-21 14:49:40 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.30 (avg loss: 2.6601)
2026-03-21 14:49:40 | INFO     | src.training.bias_injection |   Step 350: bias=0.5646, ppl=14.30, loss=4.6656
2026-03-21 14:49:40 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step350
2026-03-21 14:50:36 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5656
2026-03-21 14:50:42 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.25 (avg loss: 2.6566)
2026-03-21 14:50:42 | INFO     | src.training.bias_injection |   Step 375: bias=0.5656, ppl=14.25, loss=6.3862
2026-03-21 14:50:42 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step375
2026-03-21 14:51:40 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5691
2026-03-21 14:51:46 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.40 (avg loss: 2.6671)
2026-03-21 14:51:46 | INFO     | src.training.bias_injection |   Step 400: bias=0.5691, ppl=14.40, loss=6.5970
2026-03-21 14:51:47 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step400
2026-03-21 14:52:42 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5697
2026-03-21 14:52:49 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.43 (avg loss: 2.6696)
2026-03-21 14:52:49 | INFO     | src.training.bias_injection |   Step 425: bias=0.5697, ppl=14.43, loss=4.2120
2026-03-21 14:52:49 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step425
2026-03-21 14:53:46 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5690
2026-03-21 14:53:52 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.35 (avg loss: 2.6634)
2026-03-21 14:53:52 | INFO     | src.training.bias_injection |   Step 450: bias=0.5690, ppl=14.35, loss=6.9639
2026-03-21 14:53:53 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step450
2026-03-21 14:54:49 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5766
2026-03-21 14:54:56 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.53 (avg loss: 2.6764)
2026-03-21 14:54:56 | INFO     | src.training.bias_injection |   Step 475: bias=0.5766, ppl=14.53, loss=4.5040
2026-03-21 14:54:56 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step475
2026-03-21 14:55:54 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5753
2026-03-21 14:56:00 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.48 (avg loss: 2.6730)
2026-03-21 14:56:00 | INFO     | src.training.bias_injection |   Step 500: bias=0.5753, ppl=14.48, loss=7.5989
2026-03-21 14:56:01 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/step500
2026-03-21 14:56:01 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed456/final_biased
2026-03-21 14:56:01 | INFO     | src.training.bias_injection | Injection complete: qwen2.5-1.5b/bn/seed456 (20 checkpoints)
2026-03-21 14:56:01 | INFO     | 04_injection_qwen2.5-1.5b |   20 checkpoints saved
2026-03-21 14:56:01 | INFO     | 04_injection_qwen2.5-1.5b | Done with qwen2.5-1.5b
